Date,Day,Sump,Colony,Treatment,Temperature,Plastic,Light,Food,Tank,Tile,Sym.State,B.Tag,FvFm.AVG
10/18/2021,22,Orange,A12,PDS,Elevated,Plastic,Dark,Starved,A4,57,Apo,Y57,NA
10/18/2021,22,Orange,A13,PDS,Elevated,Plastic,Dark,Starved,A4,57,Apo,Y58,0.057
10/18/2021,22,Orange,A13,PDS,Elevated,Plastic,Dark,Starved,A4,57,Apo,Y59,0.212
10/19/2021,15,Blue,S23,NLF,Elevated,NoPlastic,Light,Fed,H1,8,Sym,G54,0.081
10/19/2021,15,Blue,S25,NLF,Elevated,NoPlastic,Light,Fed,H1,8,Sym,G55,0.061
10/19/2021,15,Blue,S27,NLF,Elevated,NoPlastic,Light,Fed,H1,8,Sym,G56,0.056
10/19/2021,15,Blue,S28,NLF,Elevated,NoPlastic,Light,Fed,H1,8,Sym,G57,0.084
10/19/2021,15,Blue,S29,NLF,Elevated,NoPlastic,Light,Fed,H1,8,Sym,G58,0.142
10/19/2021,15,Blue,A1,NLF,Elevated,NoPlastic,Light,Fed,H1,16,Apo,B22,0.310
10/19/2021,15,Blue,A2,NLF,Elevated,NoPlastic,Light,Fed,H1,16,Apo,B23,0.067
10/19/2021,15,Blue,A2,NLF,Elevated,NoPlastic,Light,Fed,H1,16,Apo,B24,0.110
10/19/2021,15,Blue,A3,NLF,Elevated,NoPlastic,Light,Fed,H1,16,Apo,B25,0.054
10/19/2021,15,Blue,A3,NLF,Elevated,NoPlastic,Light,Fed,H1,16,Apo,B26,0.060
10/19/2021,15,Blue,S4,NLF,Elevated,NoPlastic,Light,Fed,H2,24,Sym,B57,0.067
10/19/2021,15,Blue,S4,NLF,Elevated,NoPlastic,Light,Fed,H2,24,Sym,B58,0.080
10/19/2021,15,Blue,S5,NLF,Elevated,NoPlastic,Light,Fed,H2,24,Sym,B59,0.080
10/19/2021,15,Blue,S6,NLF,Elevated,NoPlastic,Light,Fed,H2,24,Sym,B60,0.101
10/19/2021,15,Blue,S6,NLF,Elevated,NoPlastic,Light,Fed,H2,24,Sym,B62,0.050
10/19/2021,15,Blue,A4,NLF,Elevated,NoPlastic,Light,Fed,H2,32,Apo,W10,0.178
10/19/2021,15,Blue,A5,NLF,Elevated,NoPlastic,Light,Fed,H2,32,Apo,W11,NA
10/19/2021,15,Blue,A5,NLF,Elevated,NoPlastic,Light,Fed,H2,32,Apo,W12,NA
10/19/2021,15,Blue,A6,NLF,Elevated,NoPlastic,Light,Fed,H2,32,Apo,W13,0.097
10/19/2021,15,Blue,A8,NLF,Elevated,NoPlastic,Light,Fed,H2,32,Apo,W14,0.053
10/19/2021,15,Blue,S7,NLF,Elevated,NoPlastic,Light,Fed,H3,40,Sym,W53,0.084
10/19/2021,15,Blue,S7,NLF,Elevated,NoPlastic,Light,Fed,H3,40,Sym,W54,0.130
10/19/2021,15,Blue,S7,NLF,Elevated,NoPlastic,Light,Fed,H3,40,Sym,W55,0.171
10/19/2021,15,Blue,S7,NLF,Elevated,NoPlastic,Light,Fed,H3,40,Sym,W56,0.162
10/19/2021,15,Blue,S8,NLF,Elevated,NoPlastic,Light,Fed,H3,40,Sym,W57,0.101
10/19/2021,15,Blue,A9,NLF,Elevated,NoPlastic,Light,Fed,H3,48,Apo,Y5,0.066
10/19/2021,15,Blue,A10,NLF,Elevated,NoPlastic,Light,Fed,H3,48,Apo,Y7,NA
10/19/2021,15,Blue,A11,NLF,Elevated,NoPlastic,Light,Fed,H3,48,Apo,Y8,0.295
10/19/2021,15,Blue,A11,NLF,Elevated,NoPlastic,Light,Fed,H3,48,Apo,Y10,NA
10/19/2021,15,Blue,A11,NLF,Elevated,NoPlastic,Light,Fed,H3,48,Apo,Y11,0.216
10/19/2021,15,Blue,S9,NLF,Elevated,NoPlastic,Light,Fed,H4,56,Sym,Y50,NA
10/19/2021,15,Blue,S11,NLF,Elevated,NoPlastic,Light,Fed,H4,56,Sym,Y51,0.141
10/19/2021,15,Blue,S11,NLF,Elevated,NoPlastic,Light,Fed,H4,56,Sym,Y52,0.047
10/19/2021,15,Blue,S12,NLF,Elevated,NoPlastic,Light,Fed,H4,56,Sym,Y53,0.091
10/19/2021,15,Blue,S13,NLF,Elevated,NoPlastic,Light,Fed,H4,56,Sym,Y54,0.060
10/19/2021,15,Blue,A12,NLF,Elevated,NoPlastic,Light,Fed,H4,64,Apo,O27,0.336
10/19/2021,15,Blue,A12,NLF,Elevated,NoPlastic,Light,Fed,H4,64,Apo,O29,0.443
10/19/2021,15,Blue,A13,NLF,Elevated,NoPlastic,Light,Fed,H4,64,Apo,O30,NA
10/19/2021,15,Blue,A13,NLF,Elevated,NoPlastic,Light,Fed,H4,64,Apo,O31,NA
10/19/2021,15,Blue,A14,NLF,Elevated,NoPlastic,Light,Fed,H4,64,Apo,O32,NA
10/19/2021,22,Orange,A1,PLS,Elevated,Plastic,Light,Starved,B1,2,Sym,G28,0.049
10/19/2021,22,Orange,A1,PLS,Elevated,Plastic,Light,Starved,B1,2,Sym,G29,0.101
10/19/2021,22,Orange,A2,PLS,Elevated,Plastic,Light,Starved,B1,2,Sym,G30,0.105
10/19/2021,22,Orange,A2,PLS,Elevated,Plastic,Light,Starved,B1,2,Sym,G31,0.060
10/19/2021,22,Orange,A3,PLS,Elevated,Plastic,Light,Starved,B1,2,Sym,G32,0.057
10/19/2021,22,Orange,S21,PLS,Elevated,Plastic,Light,Starved,B1,10,Apo,G65,0.090
10/19/2021,22,Orange,S24,PLS,Elevated,Plastic,Light,Starved,B1,10,Apo,G67,0.056
10/19/2021,22,Orange,S26,PLS,Elevated,Plastic,Light,Starved,B1,10,Apo,G70,0.100
10/19/2021,22,Orange,S27,PLS,Elevated,Plastic,Light,Starved,B1,10,Apo,G71,0.122
10/19/2021,22,Orange,S29,PLS,Elevated,Plastic,Light,Starved,B1,10,Apo,G73,0.075
10/19/2021,22,Orange,S4,PLS,Elevated,Plastic,Light,Starved,B2,18,Sym,B27,0.072
10/19/2021,22,Orange,S4,PLS,Elevated,Plastic,Light,Starved,B2,18,Sym,B28,0.051
10/19/2021,22,Orange,S4,PLS,Elevated,Plastic,Light,Starved,B2,18,Sym,B29,NA
10/19/2021,22,Orange,S5,PLS,Elevated,Plastic,Light,Starved,B2,18,Sym,B30,0.211
10/19/2021,22,Orange,S6,PLS,Elevated,Plastic,Light,Starved,B2,18,Sym,B31,0.036
10/19/2021,22,Orange,A4,PLS,Elevated,Plastic,Light,Starved,B2,26,Apo,B71,NA
10/19/2021,22,Orange,A4,PLS,Elevated,Plastic,Light,Starved,B2,26,Apo,B72,NA
10/19/2021,22,Orange,A5,PLS,Elevated,Plastic,Light,Starved,B2,26,Apo,B73,0.119
10/19/2021,22,Orange,A5,PLS,Elevated,Plastic,Light,Starved,B2,26,Apo,B74,0.080
