Date,Colony#,Colony,Sym.State,Tile,Frag,B.TAG,TANK.ID,Treat.ID,Sump,Temperature,Plastic,Light,Food,Mass,Day
10/21/2021,19,A10,APO,44,2,W78,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.225,22
08/04/2021,19,A10,APO,44,10,W79,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.223,1
10/7/2021,19,A10,APO,44,10,W79,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,NA,8
10/14/2021,19,A10,APO,44,10,W79,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,NA,15
10/21/2021,19,A10,APO,44,10,W79,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,NA,22
08/04/2021,14,A7,APO,31,3,W8,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.257,1
10/28/2021,14,A7,APO,31,3,W8,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.270,22
08/04/2021,20,A11,APO,44,8,W80,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.185,1
10/7/2021,20,A11,APO,44,8,W80,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.136,8
10/14/2021,20,A11,APO,44,8,W80,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.139,15
10/21/2021,20,A11,APO,44,8,W80,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.126,22
08/04/2021,20,A11,APO,44,16,W82,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.132,1
10/7/2021,20,A11,APO,44,16,W82,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.12,8
10/14/2021,20,A11,APO,44,16,W82,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.114,15
10/21/2021,20,A11,APO,44,16,W82,D3,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.140,22
08/04/2021,18,A9,APO,45,5,W83,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.141,1
10/8/2021,18,A9,APO,45,5,W83,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.138,8
10/15/2021,18,A9,APO,45,5,W83,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.131,15
10/22/2021,18,A9,APO,45,5,W83,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.124,22
08/04/2021,19,A10,APO,45,3,W84,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.306,1
10/8/2021,19,A10,APO,45,3,W84,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.316,8
10/15/2021,19,A10,APO,45,3,W84,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.308,15
10/22/2021,19,A10,APO,45,3,W84,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.295,22
08/04/2021,20,A11,APO,45,1,W85,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.092,1
10/8/2021,20,A11,APO,45,1,W85,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.167,8
10/15/2021,20,A11,APO,45,1,W85,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.161,15
10/22/2021,20,A11,APO,45,1,W85,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.151,22
08/04/2021,20,A11,APO,45,9,W87,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.203,1
10/8/2021,20,A11,APO,45,9,W87,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.085,8
10/15/2021,20,A11,APO,45,9,W87,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.078,15
10/22/2021,20,A11,APO,45,9,W87,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.066,22
08/04/2021,20,A11,APO,45,17,W90,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.02,1
10/8/2021,20,A11,APO,45,17,W90,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,NA,8
10/15/2021,20,A11,APO,45,17,W90,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,NA,15
10/22/2021,20,A11,APO,45,17,W90,E3,PDF,Green,ELEVATED,PLASTIC,DARK,FED,NA,22
08/04/2021,18,A9,APO,46,6,W92,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.123,1
10/10/2021,18,A9,APO,46,6,W92,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.113,8
10/17/2021,18,A9,APO,46,6,W92,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.109,15
10/24/2021,18,A9,APO,46,6,W92,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.108,22
08/04/2021,19,A10,APO,46,4,W93,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.294,1
10/10/2021,19,A10,APO,46,4,W93,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.262,8
10/17/2021,19,A10,APO,46,4,W93,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.262,15
10/24/2021,19,A10,APO,46,4,W93,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.264,22
08/04/2021,20,A11,APO,46,2,W94,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.08,1
10/10/2021,20,A11,APO,46,2,W94,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.065,8
10/17/2021,20,A11,APO,46,2,W94,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.061,15
10/24/2021,20,A11,APO,46,2,W94,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.059,22
08/04/2021,20,A11,APO,46,10,W95,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.145,1
10/10/2021,20,A11,APO,46,10,W95,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.124,8
10/17/2021,20,A11,APO,46,10,W95,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.118,15
10/24/2021,20,A11,APO,46,10,W95,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.115,22
08/04/2021,20,A11,APO,46,18,W97,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.208,1
10/10/2021,20,A11,APO,46,18,W97,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,NA,8
10/17/2021,20,A11,APO,46,18,W97,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,NA,15
10/24/2021,20,A11,APO,46,18,W97,F3,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,NA,22
08/04/2021,18,A9,APO,47,7,W98,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.277,1
10/11/2021,18,A9,APO,47,7,W98,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.268,8
10/17/2021,18,A9,APO,47,7,W98,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,NA,15
10/25/2021,19,A10,APO,47,5,Y1,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.188,22
08/04/2021,19,A10,APO,47,5,Y1,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.208,1
10/11/2021,19,A10,APO,47,5,Y1,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.194,8
10/17/2021,19,A10,APO,47,5,Y1,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.194,15
08/04/2021,20,A11,APO,48,12,Y10,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.109,1
10/12/2021,20,A11,APO,48,12,Y10,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.09,8
10/19/2021,20,A11,APO,48,12,Y10,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,NA,15
10/26/2021,20,A11,APO,48,20,Y11,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.214,22
08/04/2021,20,A11,APO,48,20,Y11,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.234,1
10/12/2021,20,A11,APO,48,20,Y11,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.183,8
10/19/2021,20,A11,APO,48,20,Y11,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.203,15
08/05/2021,30,A16,APO,76,20,Y113,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.19,1
10/28/2021,30,A16,APO,76,20,Y113,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.169,22
08/04/2021,21,S9,SYM,49,1,Y12,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.203,1
10/4/2021,21,S9,SYM,49,1,Y12,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.186,8
10/11/2021,21,S9,SYM,49,1,Y12,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,NA,15
10/18/2021,21,S9,SYM,49,1,Y12,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,NA,22
08/05/2021,30,A16,APO,77,21,Y128,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.353,1
10/28/2021,30,A16,APO,77,21,Y128,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.358,22
08/04/2021,22,S10,SYM,49,1,Y13,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.167,1
10/4/2021,22,S10,SYM,49,1,Y13,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.148,8
10/11/2021,22,S10,SYM,49,1,Y13,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,NA,15
10/18/2021,22,S10,SYM,49,1,Y13,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,NA,22
08/05/2021,28,A14,APO,77,6,Y137,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.325,1
10/28/2021,28,A14,APO,77,6,Y137,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.303,22
08/04/2021,23,S11,SYM,49,2,Y14,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.144,1
10/4/2021,23,S11,SYM,49,2,Y14,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.131,8
10/11/2021,23,S11,SYM,49,2,Y14,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,NA,15
10/18/2021,23,S11,SYM,49,2,Y14,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,NA,22
08/04/2021,23,S11,SYM,49,10,Y15,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.156,1
10/4/2021,23,S11,SYM,49,10,Y15,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.127,8
10/11/2021,23,S11,SYM,49,10,Y15,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.13,15
10/18/2021,23,S11,SYM,49,10,Y15,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.129,22
08/05/2021,30,A16,APO,77,5,Y156,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.185,1
10/28/2021,30,A16,APO,77,5,Y156,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.184,22
08/05/2021,30,A16,APO,77,13,Y164,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.41,1
10/28/2021,30,A16,APO,77,13,Y164,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.395,22
08/04/2021,24,S12,SYM,49,6,Y17,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.222,1
10/4/2021,24,S12,SYM,49,6,Y17,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.209,8
10/11/2021,24,S12,SYM,49,6,Y17,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.196,15
10/18/2021,24,S12,SYM,49,6,Y17,A4,PDS,Orange,ELEVATED,PLASTIC,DARK,STARVED,0.196,22
08/05/2021,29,A15,APO,78,8,Y1819,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.251,1
10/28/2021,29,A15,APO,78,8,Y1819,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.218,22
08/04/2021,20,A11,APO,47,3,Y2,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.156,1
10/11/2021,20,A11,APO,47,3,Y2,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.144,8
10/17/2021,20,A11,APO,47,3,Y2,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.126,15
08/04/2021,21,S9,SYM,50,2,Y20,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.091,1
10/5/2021,21,S9,SYM,50,2,Y20,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,NA,8
10/12/2021,21,S9,SYM,50,2,Y20,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,NA,15
10/19/2021,21,S9,SYM,50,2,Y20,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,NA,22
08/04/2021,22,S10,SYM,50,2,Y21,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.12,1
10/5/2021,22,S10,SYM,50,2,Y21,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.117,8
10/12/2021,22,S10,SYM,50,2,Y21,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.108,15
10/19/2021,22,S10,SYM,50,2,Y21,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,NA,22
08/05/2021,30,A16,APO,76,12,Y210,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.547,1
10/28/2021,30,A16,APO,76,12,Y210,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.520,22
08/05/2021,30,A16,APO,78,14,Y2129,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.276,1
10/28/2021,30,A16,APO,78,14,Y2129,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.260,22
08/04/2021,23,S11,SYM,50,3,Y22,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.158,1
10/5/2021,23,S11,SYM,50,3,Y22,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.156,8
10/12/2021,23,S11,SYM,50,3,Y22,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.156,15
10/19/2021,23,S11,SYM,50,3,Y22,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.149,22
08/05/2021,29,A15,APO,79,1,Y2223,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.186,1
10/28/2021,29,A15,APO,79,1,Y2223,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.204,22
08/04/2021,23,S11,SYM,50,11,Y23,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.165,1
10/5/2021,23,S11,SYM,50,11,Y23,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.151,8
10/12/2021,23,S11,SYM,50,11,Y23,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.156,15
10/19/2021,23,S11,SYM,50,11,Y23,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.151,22
08/04/2021,24,S12,SYM,50,7,Y24,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.1,1
10/5/2021,24,S12,SYM,50,7,Y24,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.099,8
10/12/2021,24,S12,SYM,50,7,Y24,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.097,15
10/19/2021,24,S12,SYM,50,7,Y24,B4,PLS,Orange,ELEVATED,PLASTIC,LIGHT,STARVED,0.096,22
08/05/2021,30,A17,APO,79,2,Y2437,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.226,1
10/28/2021,30,A17,APO,79,2,Y2437,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.203,22
08/04/2021,21,S9,SYM,51,3,Y25,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.45,1
10/6/2021,21,S9,SYM,51,3,Y25,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.437,8
10/13/2021,21,S9,SYM,51,3,Y25,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.372,15
10/20/2021,21,S9,SYM,51,3,Y25,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.372,22
08/04/2021,22,S10,SYM,51,3,Y26,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.165,1
10/6/2021,22,S10,SYM,51,3,Y26,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.172,8
10/13/2021,22,S10,SYM,51,3,Y26,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.159,15
10/20/2021,22,S10,SYM,51,3,Y26,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.151,22
08/04/2021,23,S11,SYM,51,4,Y27,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.153,1
10/6/2021,23,S11,SYM,51,4,Y27,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.14,8
10/13/2021,23,S11,SYM,51,4,Y27,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.133,15
10/20/2021,23,S11,SYM,51,4,Y27,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.134,22
08/04/2021,23,S11,SYM,51,12,Y28,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.171,1
10/6/2021,23,S11,SYM,51,12,Y28,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.172,8
10/13/2021,23,S11,SYM,51,12,Y28,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.16,15
10/20/2021,23,S11,SYM,51,12,Y28,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.154,22
08/05/2021,30,A16,APO,78,6,Y2820,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.106,1
10/28/2021,30,A16,APO,78,6,Y2820,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.100,22
08/04/2021,24,S12,SYM,51,8,Y29,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.144,1
10/6/2021,24,S12,SYM,51,8,Y29,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.138,8
10/13/2021,24,S12,SYM,51,8,Y29,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.131,15
10/20/2021,24,S12,SYM,51,8,Y29,C4,NDS,Yellow,ELEVATED,NOPLASTIC,DARK,STARVED,0.130,22
08/04/2021,20,A11,APO,47,11,Y3,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.193,1
10/11/2021,20,A11,APO,47,11,Y3,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.162,8
10/17/2021,20,A11,APO,47,11,Y3,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.158,15
08/04/2021,21,S9,SYM,52,4,Y30,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.426,1
10/7/2021,21,S9,SYM,52,4,Y30,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.42,8
10/14/2021,21,S9,SYM,52,4,Y30,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.386,15
10/21/2021,21,S9,SYM,52,4,Y30,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,NA,22
08/04/2021,22,S10,SYM,52,4,Y31,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.225,1
10/7/2021,22,S10,SYM,52,4,Y31,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.242,8
10/14/2021,22,S10,SYM,52,4,Y31,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.226,15
10/21/2021,22,S10,SYM,52,4,Y31,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.229,22
08/05/2021,31,A17,APO,78,1,Y3130,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.268,1
10/28/2021,31,A17,APO,78,1,Y3130,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.228,22
08/04/2021,23,S11,SYM,52,5,Y32,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.193,1
10/7/2021,23,S11,SYM,52,5,Y32,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.2,8
10/14/2021,23,S11,SYM,52,5,Y32,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.196,15
10/21/2021,23,S11,SYM,52,5,Y32,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.194,22
08/05/2021,30,A16,APO,79,15,Y3225,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.11,1
10/28/2021,30,A16,APO,79,15,Y3225,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.099,22
08/04/2021,24,S12,SYM,52,1,Y33,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.206,1
10/7/2021,24,S12,SYM,52,1,Y33,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.206,8
10/14/2021,24,S12,SYM,52,1,Y33,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.199,15
10/21/2021,24,S12,SYM,52,1,Y33,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.198,22
08/04/2021,24,S12,SYM,52,9,Y34,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.292,1
10/7/2021,24,S12,SYM,52,9,Y34,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.277,8
10/14/2021,24,S12,SYM,52,9,Y34,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.287,15
10/21/2021,24,S12,SYM,52,9,Y34,D4,NLS,Yellow,ELEVATED,NOPLASTIC,LIGHT,STARVED,0.270,22
08/05/2021,30,A16,APO,79,7,Y3433,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.392,1
10/28/2021,30,A16,APO,79,7,Y3433,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.395,22
08/04/2021,21,S9,SYM,53,5,Y35,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.137,1
10/8/2021,21,S9,SYM,53,5,Y35,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.132,8
10/15/2021,21,S9,SYM,53,5,Y35,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.119,15
10/22/2021,21,S9,SYM,53,5,Y35,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.118,22
08/04/2021,22,S10,SYM,53,5,Y36,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.163,1
10/8/2021,22,S10,SYM,53,5,Y36,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.161,8
10/15/2021,22,S10,SYM,53,5,Y36,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.143,15
10/22/2021,22,S10,SYM,53,5,Y36,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.128,22
08/05/2021,29,A15,APO,79,9,Y3635,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.134,1
10/28/2021,29,A15,APO,79,9,Y3635,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.116,22
08/04/2021,23,S11,SYM,53,6,Y37,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.184,1
10/8/2021,23,S11,SYM,53,6,Y37,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.188,8
10/15/2021,23,S11,SYM,53,6,Y37,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.177,15
10/22/2021,23,S11,SYM,53,6,Y37,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.166,22
08/04/2021,24,S12,SYM,53,2,Y38,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.157,1
10/8/2021,24,S12,SYM,53,2,Y38,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.132,8
10/15/2021,24,S12,SYM,53,2,Y38,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.128,15
10/22/2021,24,S12,SYM,53,2,Y38,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.119,22
08/04/2021,25,S13,SYM,53,1,Y39,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.252,1
10/8/2021,25,S13,SYM,53,1,Y39,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.249,8
10/15/2021,25,S13,SYM,53,1,Y39,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.248,15
10/22/2021,25,S13,SYM,53,1,Y39,E4,PDF,Green,ELEVATED,PLASTIC,DARK,FED,0.240,22
08/04/2021,20,A11,APO,47,19,Y4,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.363,1
10/11/2021,20,A11,APO,47,19,Y4,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.296,8
10/17/2021,20,A11,APO,47,19,Y4,G3,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,NA,15
08/04/2021,21,S9,SYM,54,6,Y40,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.104,1
10/10/2021,21,S9,SYM,54,6,Y40,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.093,8
10/17/2021,21,S9,SYM,54,6,Y40,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,NA,15
10/24/2021,21,S9,SYM,54,6,Y40,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,NA,22
08/04/2021,22,S10,SYM,54,6,Y41,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.359,1
10/10/2021,22,S10,SYM,54,6,Y41,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.331,8
10/17/2021,22,S10,SYM,54,6,Y41,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.339,15
10/24/2021,22,S10,SYM,54,6,Y41,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.337,22
08/06/2021,33,S19,SYM,81,12,Y4156,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.157,1
